Metric,Level,Location Type,Location,Original Division,Final Division,Mapping Status,Matched Evidence,Hierarchy Path
Total Turnover (Rolling 12),2,Cost Center,100303 MAN OP Ctr Rehab Therapy Services Clay Co PT,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100303 MAN OP Ctr Rehab Therapy Services Clay Co PT
Total Turnover (Rolling 12),2,Cost Center,100314 MAN Phy Administration,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100314 MAN Phy Administration
Total Turnover (Rolling 12),2,Cost Center,100320 MAN Physician Operations,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100320 MAN Physician Operations
Total Turnover (Rolling 12),2,Cost Center,100363 MAN Nursing Administration,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100363 MAN Nursing Administration
Total Turnover (Rolling 12),2,Cost Center,100365 MAN Nursing Pool Float,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100365 MAN Nursing Pool Float
Total Turnover (Rolling 12),2,Cost Center,100372 MAN Marketing Customer Experience,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100372 MAN Marketing Customer Experience
Total Turnover (Rolling 12),2,Cost Center,100378 MAN Employee Education,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100378 MAN Employee Education
Total Turnover (Rolling 12),2,Cost Center,100386 MAN Patient Access Admitting,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100386 MAN Patient Access Admitting
Total Turnover (Rolling 12),2,Cost Center,100396 MAN HIM Medical Records,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100396 MAN HIM Medical Records
Total Turnover (Rolling 12),2,Cost Center,100409 MAN Purchasing,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100409 MAN Purchasing
Total Turnover (Rolling 12),2,Cost Center,100411 MAN In House Delivery,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100411 MAN In House Delivery
Total Turnover (Rolling 12),2,Cost Center,100414 MAN Risk Management,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100414 MAN Risk Management
Total Turnover (Rolling 12),2,Cost Center,100420 MAN Pastoral Care,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100420 MAN Pastoral Care
Total Turnover (Rolling 12),2,Cost Center,100428 MAN Environmental Services Hospital,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100428 MAN Environmental Services Hospital
Total Turnover (Rolling 12),2,Cost Center,100430 MAN Laundry Service,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100430 MAN Laundry Service
Total Turnover (Rolling 12),2,Cost Center,100431 MAN Engineering Services Maintenance,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100431 MAN Engineering Services Maintenance
Total Turnover (Rolling 12),2,Cost Center,100434 MAN Security,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100434 MAN Security
Total Turnover (Rolling 12),2,Cost Center,100439 MAN Food and Nutrition Services,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100439 MAN Food and Nutrition Services
Total Turnover (Rolling 12),2,Cost Center,100441 MAN Patient Transportation,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100441 MAN Patient Transportation
Total Turnover (Rolling 12),2,Cost Center,119021 MAN RHC I Family Medicine,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119021 MAN RHC I Family Medicine
Total Turnover (Rolling 12),2,Cost Center,119023 MAN OH RHC Clinic,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119023 MAN OH RHC Clinic
Total Turnover (Rolling 12),2,Cost Center,119025 MAN RHC I Nursing Home,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119025 MAN RHC I Nursing Home
Total Turnover (Rolling 12),2,Cost Center,119028 MAN RHC I Pediatrics,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119028 MAN RHC I Pediatrics
Total Turnover (Rolling 12),2,Cost Center,119029 MAN RHC I OBGYN,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119029 MAN RHC I OBGYN
Total Turnover (Rolling 12),2,Cost Center,119035 MAN APP RHC I Behavioral Hlth,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119035 MAN APP RHC I Behavioral Hlth
Total Turnover (Rolling 12),2,Cost Center,119036 MAN APP Dermatology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119036 MAN APP Dermatology
Total Turnover (Rolling 12),2,Cost Center,119037 MAN APP RHC II Red Bird,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119037 MAN APP RHC II Red Bird
Total Turnover (Rolling 12),2,Cost Center,119041 MAN APP RHC IV McKee,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119041 MAN APP RHC IV McKee
Total Turnover (Rolling 12),2,Cost Center,119043 MAN APP RHC VI Pineville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 119043 MAN APP RHC VI Pineville
Total Turnover (Rolling 12),2,Cost Center,123941 MAN VII Barbourville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 123941 MAN VII Barbourville
Total Turnover (Rolling 12),2,Costing Company,1003 AdventHealth Polk,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1003 AdventHealth Polk
Total Turnover (Rolling 12),2,FRL,1000394 Polk,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1003 AdventHealth Polk > 1000394 Polk
Total Turnover (Rolling 12),2,Cost Center,121950 PLK MS Medical Unit,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1003 AdventHealth Polk > 1000394 Polk > 121950 PLK MS Medical Unit
