Row ID,Business Area,Metric,Matched Division,Source Division,Location Type,Location,Original Division,Report Geography,Mapping Status,Mapping Confidence,Mapping Evidence,Value,Local Goal,Derived Goal Status,Status Basis,Source Variance,Source Variance Color,YTD,Data As Of
TEAM::2843,Team,Total Turnover,West Florida Division,WFD,Cost Center,111306 TAM Rehabilitation IP Therapy,WFD,N/A,N/A,N/A,N/A,14.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2844,Team,Total Turnover,West Florida Division,WFD,Cost Center,111308 TAM Respiratory Therapy,WFD,N/A,N/A,N/A,N/A,18.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2845,Team,Total Turnover,West Florida Division,WFD,Cost Center,111313 TAM Central Sterile,WFD,N/A,N/A,N/A,N/A,35.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2846,Team,Total Turnover,West Florida Division,WFD,Cost Center,111318 TAM OP Ctr Physical Therapy,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2847,Team,Total Turnover,West Florida Division,WFD,Cost Center,111345 TAM OP Ctr Wound Care Clinic,WFD,N/A,N/A,N/A,N/A,125.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2848,Team,Total Turnover,West Florida Division,WFD,Cost Center,111347 TAM OP Ctr Hyperbaric Clinic,WFD,N/A,N/A,N/A,N/A,41.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2849,Team,Total Turnover,West Florida Division,WFD,Cost Center,111386 TAM Resident Administrative,WFD,N/A,N/A,N/A,N/A,18.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2850,Team,Total Turnover,West Florida Division,WFD,Cost Center,111388 TAM Executive,WFD,N/A,N/A,N/A,N/A,26.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2851,Team,Total Turnover,West Florida Division,WFD,Cost Center,111396 TAM Nursing Administration,WFD,N/A,N/A,N/A,N/A,14.1%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2852,Team,Total Turnover,West Florida Division,WFD,Cost Center,111399 TAM Nursing Supervisors,WFD,N/A,N/A,N/A,N/A,24.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2853,Team,Total Turnover,West Florida Division,WFD,Cost Center,111401 TAM Nursing Pool Float,WFD,N/A,N/A,N/A,N/A,27.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2854,Team,Total Turnover,West Florida Division,WFD,Cost Center,111402 TAM Nursing Rapid Response Team,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2855,Team,Total Turnover,West Florida Division,WFD,Cost Center,111403 TAM Nursing Education,WFD,N/A,N/A,N/A,N/A,15.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2856,Team,Total Turnover,West Florida Division,WFD,Cost Center,111404 TAM Clinical Education Sim Lab,WFD,N/A,N/A,N/A,N/A,106.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2857,Team,Total Turnover,West Florida Division,WFD,Cost Center,111409 TAM Nursing Bed Placement,WFD,N/A,N/A,N/A,N/A,55.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2858,Team,Total Turnover,West Florida Division,WFD,Cost Center,111411 TAM Strategic Venture,WFD,N/A,N/A,N/A,N/A,52.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2859,Team,Total Turnover,West Florida Division,WFD,Cost Center,111419 TAM Human Resources,WFD,N/A,N/A,N/A,N/A,24.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2860,Team,Total Turnover,West Florida Division,WFD,Cost Center,111435 TAM Patient Access Admitting,WFD,N/A,N/A,N/A,N/A,27.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2861,Team,Total Turnover,West Florida Division,WFD,Cost Center,111437 TAM Patient Access Emergency,WFD,N/A,N/A,N/A,N/A,45.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2862,Team,Total Turnover,West Florida Division,WFD,Cost Center,111439 TAM Patient Transfer Center,WFD,N/A,N/A,N/A,N/A,15.1%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2863,Team,Total Turnover,West Florida Division,WFD,Cost Center,111451 TAM Care Management,WFD,N/A,N/A,N/A,N/A,11.1%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2864,Team,Total Turnover,West Florida Division,WFD,Cost Center,111468 TAM Telecom Switchboard,WFD,N/A,N/A,N/A,N/A,34.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2865,Team,Total Turnover,West Florida Division,WFD,Cost Center,111470 TAM Purchasing,WFD,N/A,N/A,N/A,N/A,21.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2866,Team,Total Turnover,West Florida Division,WFD,Cost Center,111479 TAM Infection Control,WFD,N/A,N/A,N/A,N/A,12.6%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2867,Team,Total Turnover,West Florida Division,WFD,Cost Center,111480 TAM Risk Management,WFD,N/A,N/A,N/A,N/A,13.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2868,Team,Total Turnover,West Florida Division,WFD,Cost Center,111481 TAM Administration Improvement,WFD,N/A,N/A,N/A,N/A,8.6%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2869,Team,Total Turnover,West Florida Division,WFD,Cost Center,111485 TAM Medical Staff Credentialing,WFD,N/A,N/A,N/A,N/A,41.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2870,Team,Total Turnover,West Florida Division,WFD,Cost Center,111499 TAM Environmental Services Hospital,WFD,N/A,N/A,N/A,N/A,33.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2871,Team,Total Turnover,West Florida Division,WFD,Cost Center,111500 TAM Engineering Services Maintenance,WFD,N/A,N/A,N/A,N/A,17.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2872,Team,Total Turnover,West Florida Division,WFD,Cost Center,111502 TAM Construction,WFD,N/A,N/A,N/A,N/A,66.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2873,Team,Total Turnover,West Florida Division,WFD,Cost Center,111503 TAM Landscaping,WFD,N/A,N/A,N/A,N/A,25.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2874,Team,Total Turnover,West Florida Division,WFD,Cost Center,111504 TAM Security,WFD,N/A,N/A,N/A,N/A,53.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2875,Team,Total Turnover,West Florida Division,WFD,Cost Center,111510 TAM Food and Nutrition Services,WFD,N/A,N/A,N/A,N/A,35.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2876,Team,Total Turnover,West Florida Division,WFD,Cost Center,111511 TAM Food Production,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2877,Team,Total Turnover,West Florida Division,WFD,Cost Center,111513 TAM Dietary Dietitian,WFD,N/A,N/A,N/A,N/A,20.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2878,Team,Total Turnover,West Florida Division,WFD,Cost Center,111514 TAM Patient Education Childbirth,WFD,N/A,N/A,N/A,N/A,40.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2879,Team,Total Turnover,West Florida Division,WFD,Cost Center,111552 TAM Concierge Services,WFD,N/A,N/A,N/A,N/A,16.7%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2880,Team,Total Turnover,West Florida Division,WFD,Cost Center,111553 TAM Gift Shop,WFD,N/A,N/A,N/A,N/A,42.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2881,Team,Total Turnover,West Florida Division,WFD,Cost Center,111559 ERBR Emergency Department,WFD,N/A,N/A,N/A,N/A,23.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2882,Team,Total Turnover,West Florida Division,WFD,Cost Center,111565 ERBR Computerized Tomography CT,WFD,N/A,N/A,N/A,N/A,16.7%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2883,Team,Total Turnover,West Florida Division,WFD,Cost Center,111568 ERBR Ultrasound,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2884,Team,Total Turnover,West Florida Division,WFD,Cost Center,111584 ERBR Patient Access Emergency,WFD,N/A,N/A,N/A,N/A,40.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2885,Team,Total Turnover,West Florida Division,WFD,Cost Center,111615 ERDM Emergency Department,WFD,N/A,N/A,N/A,N/A,12.5%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2886,Team,Total Turnover,West Florida Division,WFD,Cost Center,111642 WFLD Cardiology Administration,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2887,Team,Total Turnover,West Florida Division,WFD,Cost Center,111645 WFLD Oncology Administration,WFD,N/A,N/A,N/A,N/A,16.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2888,Team,Total Turnover,West Florida Division,WFD,Cost Center,111651 WFLD Executive Region,WFD,N/A,N/A,N/A,N/A,27.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2889,Team,Total Turnover,West Florida Division,WFD,Cost Center,111652 WFLD Executive Operations,WFD,N/A,N/A,N/A,N/A,12.1%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2890,Team,Total Turnover,West Florida Division,WFD,Cost Center,111660 WFLD Nursing Education,WFD,N/A,N/A,N/A,N/A,9.4%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2891,Team,Total Turnover,West Florida Division,WFD,Cost Center,111662 WFLD Network Development,WFD,N/A,N/A,N/A,N/A,6.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2892,Team,Total Turnover,West Florida Division,WFD,Cost Center,111663 WFLD Marketing Customer Experience 3,WFD,N/A,N/A,N/A,N/A,17.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2893,Team,Total Turnover,West Florida Division,WFD,Cost Center,111666 WFLD Marketing Physician,WFD,N/A,N/A,N/A,N/A,15.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2894,Team,Total Turnover,West Florida Division,WFD,Cost Center,111667 WFLD Marketing Regional,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2895,Team,Total Turnover,West Florida Division,WFD,Cost Center,111669 WFLD General Human Resources 2,WFD,N/A,N/A,N/A,N/A,31.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2896,Team,Total Turnover,West Florida Division,WFD,Cost Center,111673 WFLD Accounting,WFD,N/A,N/A,N/A,N/A,8.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2897,Team,Total Turnover,West Florida Division,WFD,Cost Center,111677 WFLD Central Scheduling,WFD,N/A,N/A,N/A,N/A,10.3%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2898,Team,Total Turnover,West Florida Division,WFD,Cost Center,111678 WFLD Patient Access Admitting,WFD,N/A,N/A,N/A,N/A,24.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2899,Team,Total Turnover,West Florida Division,WFD,Cost Center,111679 WFLD Preaccess,WFD,N/A,N/A,N/A,N/A,13.9%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2900,Team,Total Turnover,West Florida Division,WFD,Cost Center,111686 WFLD Medicare Billing Collection,WFD,N/A,N/A,N/A,N/A,5.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2901,Team,Total Turnover,West Florida Division,WFD,Cost Center,111687 WFLD Managed Care Collection,WFD,N/A,N/A,N/A,N/A,5.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2902,Team,Total Turnover,West Florida Division,WFD,Cost Center,111688 WFLD Self Pay Collection,WFD,N/A,N/A,N/A,N/A,20.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2903,Team,Total Turnover,West Florida Division,WFD,Cost Center,111691 WFLD Revenue Integrity Clinical Audit,WFD,N/A,N/A,N/A,N/A,2.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2904,Team,Total Turnover,West Florida Division,WFD,Cost Center,111694 WFLD Utilization Management,WFD,N/A,N/A,N/A,N/A,14.2%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2905,Team,Total Turnover,West Florida Division,WFD,Cost Center,111696 WFLD HIM Medical Records,WFD,N/A,N/A,N/A,N/A,13.8%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2906,Team,Total Turnover,West Florida Division,WFD,Cost Center,111698 WFLD HIM Coding,WFD,N/A,N/A,N/A,N/A,27.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2907,Team,Total Turnover,West Florida Division,WFD,Cost Center,111706 WFLD Clinical Improvement,WFD,N/A,N/A,N/A,N/A,19.6%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2908,Team,Total Turnover,West Florida Division,WFD,Cost Center,111707 WFLD Medical Staff Support,WFD,N/A,N/A,N/A,N/A,30.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2909,Team,Total Turnover,West Florida Division,WFD,Cost Center,111708 WFLD Pastoral Education,WFD,N/A,N/A,N/A,N/A,0.0%,≤ 17.3%,met,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2910,Team,Total Turnover,West Florida Division,WFD,Cost Center,111717 WFLD Research Cardiovascular Main,WFD,N/A,N/A,N/A,N/A,27.9%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2911,Team,Total Turnover,West Florida Division,WFD,Cost Center,111719 WFLD Research Surgery Main,WFD,N/A,N/A,N/A,N/A,24.0%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2912,Team,Total Turnover,West Florida Division,WFD,Cost Center,111725 WFLD Development Fund Raising Foundation 2,WFD,N/A,N/A,N/A,N/A,18.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2913,Team,Total Turnover,East Florida Division,EFD,Cost Center,111727 OCA MS Medical Unit Renal 5SW,EFD,N/A,N/A,N/A,N/A,24.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2914,Team,Total Turnover,East Florida Division,EFD,Cost Center,111728 OCA MS Medical Unit Overflow 6SE,EFD,N/A,N/A,N/A,N/A,38.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2915,Team,Total Turnover,East Florida Division,EFD,Cost Center,111730 OCA MS Unit with Telemetry,EFD,N/A,N/A,N/A,N/A,29.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2916,Team,Total Turnover,East Florida Division,EFD,Cost Center,111731 OCA MS Surgical Unit,EFD,N/A,N/A,N/A,N/A,18.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2917,Team,Total Turnover,East Florida Division,EFD,Cost Center,111732 OCA MS Cardiac Unit,EFD,N/A,N/A,N/A,N/A,20.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2918,Team,Total Turnover,East Florida Division,EFD,Cost Center,111733 OCA MS Neurology Unit,EFD,N/A,N/A,N/A,N/A,33.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2919,Team,Total Turnover,East Florida Division,EFD,Cost Center,111734 OCA MS Oncology Medical Unit,EFD,N/A,N/A,N/A,N/A,28.7%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2920,Team,Total Turnover,East Florida Division,EFD,Cost Center,111735 OCA MS Observation Unit,EFD,N/A,N/A,N/A,N/A,43.5%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2921,Team,Total Turnover,East Florida Division,EFD,Cost Center,111739 OCA Obstetrical,EFD,N/A,N/A,N/A,N/A,25.1%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2922,Team,Total Turnover,East Florida Division,EFD,Cost Center,111741 OCA Obstetrical High Risk,EFD,N/A,N/A,N/A,N/A,36.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2923,Team,Total Turnover,East Florida Division,EFD,Cost Center,111742 OCA Labor and Delivery,EFD,N/A,N/A,N/A,N/A,28.2%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2924,Team,Total Turnover,East Florida Division,EFD,Cost Center,111745 OCA PCU Medical,EFD,N/A,N/A,N/A,N/A,18.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2925,Team,Total Turnover,East Florida Division,EFD,Cost Center,111747 OCA PCU Cardiovascular,EFD,N/A,N/A,N/A,N/A,30.3%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2926,Team,Total Turnover,East Florida Division,EFD,Cost Center,111748 OCA Monitor Techs,EFD,N/A,N/A,N/A,N/A,19.4%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
TEAM::2927,Team,Total Turnover,East Florida Division,EFD,Cost Center,111749 OCA ICU Medical,EFD,N/A,N/A,N/A,N/A,17.8%,≤ 17.3%,missed,Calculated from the displayed value and this scope's local goal,N/A,gray,N/A,Jul 2026
